n,N,is_independent,estimated,answer,error,A,B
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,600,900
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,700,100
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,700,200
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,700,300
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,700,400
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,700,500
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,700,600
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,700,700
10,10000,dependent,0.45966874000000013,0.45966873999999996,4.440892098500626e-16,700,800
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,700,900
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,100
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,200
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,300
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,400
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,500
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,600
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,700
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,800
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,800,900
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,100
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,200
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,300
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,400
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,500
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,600
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,700
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,800
10,10000,dependent,0.4596687400000001,0.45966873999999996,2.220446049250313e-16,900,900
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,100
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,200
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,300
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,400
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,500
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,600
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,700
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,800
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,100,900
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,100
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,200
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,300
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,400
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,500
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,600
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,700
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,800
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,200,900
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,300,100
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,300,200
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,300,300
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,300,400
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,300,500
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,300,600
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,300,700
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,300,800
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,300,900
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,400,100
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,400,200
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,400,300
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,400,400
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,400,500
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,400,600
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,400,700
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,400,800
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,400,900
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,500,100
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,500,200
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,500,300
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,500,400
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,500,500
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,500,600
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,500,700
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,500,800
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,500,900
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,600,100
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,600,200
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,600,300
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,600,400
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,600,500
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,600,600
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,600,700
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,600,800
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,600,900
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,700,100
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,700,200
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,700,300
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,700,400
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,700,500
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,700,600
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,700,700
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,700,800
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,700,900
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,800,100
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,800,200
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,800,300
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,800,400
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,800,500
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,800,600
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,800,700
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,800,800
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,800,900
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,900,100
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,900,200
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,900,300
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,900,400
10,10000,independent,0.06329364,0.06329363999999998,2.220446049250313e-16,900,500
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,900,600
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,900,700
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,900,800
10,10000,independent,0.06329364000000001,0.06329363999999998,4.440892098500626e-16,900,900
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,100
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,200
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,300
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,400
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,500
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,600
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,700
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,800
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,100,900
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,100
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,200
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,300
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,400
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,500
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,600
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,700
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,800
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,200,900
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,300,100
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,300,200
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,300,300
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,300,400
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,300,500
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,300,600
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,300,700
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,300,800
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,300,900
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,400,100
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,400,200
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,400,300
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,400,400
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,400,500
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,400,600
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,400,700
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,400,800
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,400,900
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,500,100
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,500,200
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,500,300
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,500,400
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,500,500
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,500,600
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,500,700
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,500,800
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,500,900
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,600,100
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,600,200
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,600,300
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,600,400
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,600,500
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,600,600
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,600,700
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,600,800
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,600,900
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,700,100
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,700,200
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,700,300
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,700,400
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,700,500
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,700,600
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,700,700
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,700,800
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,700,900
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,800,100
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,800,200
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,800,300
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,800,400
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,800,500
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,800,600
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,800,700
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,800,800
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,800,900
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,900,100
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,900,200
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,900,300
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,900,400
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,900,500
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,900,600
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,900,700
10,100000,dependent,0.3931151635045829,0.5520124368000001,0.28785089375257567,900,800
10,100000,dependent,0.39311516350458287,0.5520124368000001,0.28785089375257567,900,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,500
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,700
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,100,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,500
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,700
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,200,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,500
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,700
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,300,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,500
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,700
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,400,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,500
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,700
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,500,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,600,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,600,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,600,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,600,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,600,500
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,600,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,600,700
10,100000,independent,0.01859424000000001,0.018594240000000012,2.220446049250313e-16,600,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,600,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,700,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,700,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,700,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,700,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,700,500
10,100000,independent,0.01859424000000001,0.018594240000000012,2.220446049250313e-16,700,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,700,700
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,700,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,700,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,500
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,700
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,800,900
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,100
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,200
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,300
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,400
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,500
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,600
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,700
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,800
10,100000,independent,0.018594240000000005,0.018594240000000012,3.3306690738754696e-16,900,900
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,100
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,200
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,300
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,400
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,500
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,600
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,700
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,800
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,100,900
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,200,100
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,200,200
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,200,300
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,200,400
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,200,500
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,200,600
10,1000000,dependent,0.3915849220880001,0.391584922088,2.220446049250313e-16,200,700
10,1000000,dependent,0.39158492208800005,0.391584922088,2.220446049250313e-16,200,800
